id,text,num_words,first_pos_tag,entity,is_singleton,previous_words,next_words
59,"banyak\CD genangan,\NN",2,CD,OTHER,True,"['kesulitan\\VB', 'mengatasi\\VB', 'wabah\\NN', 'demam\\NN', 'berdarah.\\NN', 'Curah\\NN', 'hujan\\NN', 'yang\\SC', 'tinggi\\JJ', 'menyebabkan\\VB']","['tempat\\NN', 'ideal\\JJ', 'bagi\\IN', 'nyamuk\\NN', 'aedes\\NNP', 'berkembang\\VB', 'biak.\\VB', 'Pemkot\\NN', 'telah\\MD', 'menempatkan\\VB']"
60,tempat\NN ideal\JJ,2,NN,OTHER,True,"['wabah\\NN', 'demam\\NN', 'berdarah.\\NN', 'Curah\\NN', 'hujan\\NN', 'yang\\SC', 'tinggi\\JJ', 'menyebabkan\\VB', 'banyak\\CD', 'genangan,\\NN']","['bagi\\IN', 'nyamuk\\NN', 'aedes\\NNP', 'berkembang\\VB', 'biak.\\VB', 'Pemkot\\NN', 'telah\\MD', 'menempatkan\\VB', 'ikan\\NN', 'di\\IN']"
61,nyamuk\NN aedes\NNP,2,NN,OTHER,True,"['Curah\\NN', 'hujan\\NN', 'yang\\SC', 'tinggi\\JJ', 'menyebabkan\\VB', 'banyak\\CD', 'genangan,\\NN', 'tempat\\NN', 'ideal\\JJ', 'bagi\\IN']","['berkembang\\VB', 'biak.\\VB', 'Pemkot\\NN', 'telah\\MD', 'menempatkan\\VB', 'ikan\\NN', 'di\\IN', 'berbagai\\CD', 'genangan\\NN', 'air\\NN']"
62,Pemkot\NN,1,NN,ORGANIZATION,False,"['menyebabkan\\VB', 'banyak\\CD', 'genangan,\\NN', 'tempat\\NN', 'ideal\\JJ', 'bagi\\IN', 'nyamuk\\NN', 'aedes\\NNP', 'berkembang\\VB', 'biak.\\VB']","['telah\\MD', 'menempatkan\\VB', 'ikan\\NN', 'di\\IN', 'berbagai\\CD', 'genangan\\NN', 'air\\NN', 'untuk\\SC', 'memangsa\\VB', 'telur\\NN']"
63,ikan\NN,1,NN,OTHER,True,"['tempat\\NN', 'ideal\\JJ', 'bagi\\IN', 'nyamuk\\NN', 'aedes\\NNP', 'berkembang\\VB', 'biak.\\VB', 'Pemkot\\NN', 'telah\\MD', 'menempatkan\\VB']","['di\\IN', 'berbagai\\CD', 'genangan\\NN', 'air\\NN', 'untuk\\SC', 'memangsa\\VB', 'telur\\NN', 'nyamuk.\\NN', 'Miliarder\\NN', 'AS\\NNP']"
64,berbagai\CD genangan\NN air\NN,3,CD,OTHER,True,"['bagi\\IN', 'nyamuk\\NN', 'aedes\\NNP', 'berkembang\\VB', 'biak.\\VB', 'Pemkot\\NN', 'telah\\MD', 'menempatkan\\VB', 'ikan\\NN', 'di\\IN']","['untuk\\SC', 'memangsa\\VB', 'telur\\NN', 'nyamuk.\\NN', 'Miliarder\\NN', 'AS\\NNP', 'jamu\\VB', 'orang\\NN', 'kaya\\NN', 'Cina\\NNP']"
65,telur\NN nyamuk.\NN,2,NN,OTHER,True,"['Pemkot\\NN', 'telah\\MD', 'menempatkan\\VB', 'ikan\\NN', 'di\\IN', 'berbagai\\CD', 'genangan\\NN', 'air\\NN', 'untuk\\SC', 'memangsa\\VB']","['Miliarder\\NN', 'AS\\NNP', 'jamu\\VB', 'orang\\NN', 'kaya\\NN', 'Cina\\NNP', 'Dua\\CD', 'miliarder\\NN', 'Amerika\\NNP', 'Bill\\NNP']"
66,Miliarder\NN AS\NNP,2,NN,TITLE|ORGANIZATION,True,"['menempatkan\\VB', 'ikan\\NN', 'di\\IN', 'berbagai\\CD', 'genangan\\NN', 'air\\NN', 'untuk\\SC', 'memangsa\\VB', 'telur\\NN', 'nyamuk.\\NN']","['jamu\\VB', 'orang\\NN', 'kaya\\NN', 'Cina\\NNP', 'Dua\\CD', 'miliarder\\NN', 'Amerika\\NNP', 'Bill\\NNP', 'Gates\\NNP', 'dan\\CC']"
67,orang\NN kaya\NN Cina\NNP,3,NN,ORGANIZATION|LOCATION,True,"['berbagai\\CD', 'genangan\\NN', 'air\\NN', 'untuk\\SC', 'memangsa\\VB', 'telur\\NN', 'nyamuk.\\NN', 'Miliarder\\NN', 'AS\\NNP', 'jamu\\VB']","['Dua\\CD', 'miliarder\\NN', 'Amerika\\NNP', 'Bill\\NNP', 'Gates\\NNP', 'dan\\CC', 'Warren\\NNP', 'Buffett\\NNP', 'akan\\MD', 'mengadakan\\VB']"
68,Dua\CD miliarder\NN Amerika\NNP,3,CD,THINGS,True,"['untuk\\SC', 'memangsa\\VB', 'telur\\NN', 'nyamuk.\\NN', 'Miliarder\\NN', 'AS\\NNP', 'jamu\\VB', 'orang\\NN', 'kaya\\NN', 'Cina\\NNP']","['Bill\\NNP', 'Gates\\NNP', 'dan\\CC', 'Warren\\NNP', 'Buffett\\NNP', 'akan\\MD', 'mengadakan\\VB', 'jamuan\\NN', 'makan\\NN', 'malam\\NN']"
69,Bill\NNP Gates\NNP,2,NNP,THINGS,True,"['nyamuk.\\NN', 'Miliarder\\NN', 'AS\\NNP', 'jamu\\VB', 'orang\\NN', 'kaya\\NN', 'Cina\\NNP', 'Dua\\CD', 'miliarder\\NN', 'Amerika\\NNP']","['dan\\CC', 'Warren\\NNP', 'Buffett\\NNP', 'akan\\MD', 'mengadakan\\VB', 'jamuan\\NN', 'makan\\NN', 'malam\\NN', 'di\\IN', 'Beijing\\NNP']"
70,Warren\NNP Buffett\NNP,2,NNP,THINGS,True,"['jamu\\VB', 'orang\\NN', 'kaya\\NN', 'Cina\\NNP', 'Dua\\CD', 'miliarder\\NN', 'Amerika\\NNP', 'Bill\\NNP', 'Gates\\NNP', 'dan\\CC']","['akan\\MD', 'mengadakan\\VB', 'jamuan\\NN', 'makan\\NN', 'malam\\NN', 'di\\IN', 'Beijing\\NNP', 'bagi\\IN', 'sejumlah\\CD', 'orang\\NN']"
71,jamuan\NN makan\NN malam\NN,3,NN,OTHER,True,"['Dua\\CD', 'miliarder\\NN', 'Amerika\\NNP', 'Bill\\NNP', 'Gates\\NNP', 'dan\\CC', 'Warren\\NNP', 'Buffett\\NNP', 'akan\\MD', 'mengadakan\\VB']","['di\\IN', 'Beijing\\NNP', 'bagi\\IN', 'sejumlah\\CD', 'orang\\NN', 'terkaya\\JJ', 'di\\IN', 'Cina.\\NNP', 'Gates\\NNP', 'dan\\CC']"
72,Beijing\NNP,1,NNP,LOCATION,True,"['Gates\\NNP', 'dan\\CC', 'Warren\\NNP', 'Buffett\\NNP', 'akan\\MD', 'mengadakan\\VB', 'jamuan\\NN', 'makan\\NN', 'malam\\NN', 'di\\IN']","['bagi\\IN', 'sejumlah\\CD', 'orang\\NN', 'terkaya\\JJ', 'di\\IN', 'Cina.\\NNP', 'Gates\\NNP', 'dan\\CC', 'Buffett\\NNP', 'mengatakan\\VB']"
73,sejumlah\CD orang\NN terkaya\JJ,3,CD,OTHER,True,"['Warren\\NNP', 'Buffett\\NNP', 'akan\\MD', 'mengadakan\\VB', 'jamuan\\NN', 'makan\\NN', 'malam\\NN', 'di\\IN', 'Beijing\\NNP', 'bagi\\IN']","['di\\IN', 'Cina.\\NNP', 'Gates\\NNP', 'dan\\CC', 'Buffett\\NNP', 'mengatakan\\VB', 'mereka\\PRP', 'berada\\VB', 'di\\IN', 'Cina\\NNP']"
74,Cina.\NNP,1,NNP,OTHER,False,"['jamuan\\NN', 'makan\\NN', 'malam\\NN', 'di\\IN', 'Beijing\\NNP', 'bagi\\IN', 'sejumlah\\CD', 'orang\\NN', 'terkaya\\JJ', 'di\\IN']","['Gates\\NNP', 'dan\\CC', 'Buffett\\NNP', 'mengatakan\\VB', 'mereka\\PRP', 'berada\\VB', 'di\\IN', 'Cina\\NNP', 'untuk\\SC', 'mempelajari\\VB']"
75,Gates\NNP dan\CC Buffett\NNP,3,NNP,PERSON|OTHER,False,"['makan\\NN', 'malam\\NN', 'di\\IN', 'Beijing\\NNP', 'bagi\\IN', 'sejumlah\\CD', 'orang\\NN', 'terkaya\\JJ', 'di\\IN', 'Cina.\\NNP']","['mengatakan\\VB', 'mereka\\PRP', 'berada\\VB', 'di\\IN', 'Cina\\NNP', 'untuk\\SC', 'mempelajari\\VB', 'kegiatan\\NN', 'amal\\NN', 'di\\IN']"
76,mereka\PRP,1,PRP,OTHER,False,"['bagi\\IN', 'sejumlah\\CD', 'orang\\NN', 'terkaya\\JJ', 'di\\IN', 'Cina.\\NNP', 'Gates\\NNP', 'dan\\CC', 'Buffett\\NNP', 'mengatakan\\VB']","['berada\\VB', 'di\\IN', 'Cina\\NNP', 'untuk\\SC', 'mempelajari\\VB', 'kegiatan\\NN', 'amal\\NN', 'di\\IN', 'negara\\NN', 'itu.\\PR']"
77,Cina\NNP,1,NNP,LOCATION,False,"['terkaya\\JJ', 'di\\IN', 'Cina.\\NNP', 'Gates\\NNP', 'dan\\CC', 'Buffett\\NNP', 'mengatakan\\VB', 'mereka\\PRP', 'berada\\VB', 'di\\IN']","['untuk\\SC', 'mempelajari\\VB', 'kegiatan\\NN', 'amal\\NN', 'di\\IN', 'negara\\NN', 'itu.\\PR', 'Banyak\\CD', 'orang\\NN', 'menduga\\VB']"
78,kegiatan\NN amal\NN,2,NN,OTHER,True,"['Gates\\NNP', 'dan\\CC', 'Buffett\\NNP', 'mengatakan\\VB', 'mereka\\PRP', 'berada\\VB', 'di\\IN', 'Cina\\NNP', 'untuk\\SC', 'mempelajari\\VB']","['di\\IN', 'negara\\NN', 'itu.\\PR', 'Banyak\\CD', 'orang\\NN', 'menduga\\VB', 'mereka\\PRP', 'ingin\\RB', 'membujuk\\VB', 'para\\DT']"
79,negara\NN itu.\PR,2,NN,OTHER,False,"['mengatakan\\VB', 'mereka\\PRP', 'berada\\VB', 'di\\IN', 'Cina\\NNP', 'untuk\\SC', 'mempelajari\\VB', 'kegiatan\\NN', 'amal\\NN', 'di\\IN']","['Banyak\\CD', 'orang\\NN', 'menduga\\VB', 'mereka\\PRP', 'ingin\\RB', 'membujuk\\VB', 'para\\DT', 'tamu\\NN', 'agar\\SC', 'lebih\\RB']"
80,Banyak\CD orang\NN,2,CD,PERSON,True,"['berada\\VB', 'di\\IN', 'Cina\\NNP', 'untuk\\SC', 'mempelajari\\VB', 'kegiatan\\NN', 'amal\\NN', 'di\\IN', 'negara\\NN', 'itu.\\PR']","['menduga\\VB', 'mereka\\PRP', 'ingin\\RB', 'membujuk\\VB', 'para\\DT', 'tamu\\NN', 'agar\\SC', 'lebih\\RB', 'banyak\\CD', 'menyumbang\\VB']"
81,mereka\PRP,1,PRP,OTHER,False,"['untuk\\SC', 'mempelajari\\VB', 'kegiatan\\NN', 'amal\\NN', 'di\\IN', 'negara\\NN', 'itu.\\PR', 'Banyak\\CD', 'orang\\NN', 'menduga\\VB']","['ingin\\RB', 'membujuk\\VB', 'para\\DT', 'tamu\\NN', 'agar\\SC', 'lebih\\RB', 'banyak\\CD', 'menyumbang\\VB', 'untuk\\IN', 'amal.\\NN']"
82,para\DT tamu\NN,2,DT,OTHER,True,"['amal\\NN', 'di\\IN', 'negara\\NN', 'itu.\\PR', 'Banyak\\CD', 'orang\\NN', 'menduga\\VB', 'mereka\\PRP', 'ingin\\RB', 'membujuk\\VB']","['agar\\SC', 'lebih\\RB', 'banyak\\CD', 'menyumbang\\VB', 'untuk\\IN', 'amal.\\NN', 'Kedua\\CD', 'orang\\NN', 'terkaya\\JJ', 'dunia\\NN']"
83,lebih\RB banyak\CD,2,RB,OTHER,True,"['itu.\\PR', 'Banyak\\CD', 'orang\\NN', 'menduga\\VB', 'mereka\\PRP', 'ingin\\RB', 'membujuk\\VB', 'para\\DT', 'tamu\\NN', 'agar\\SC']","['menyumbang\\VB', 'untuk\\IN', 'amal.\\NN', 'Kedua\\CD', 'orang\\NN', 'terkaya\\JJ', 'dunia\\NN', 'itu\\PR', 'sudah\\MD', 'berhasil\\VB']"
84,amal.\NN,1,NN,OTHER,True,"['mereka\\PRP', 'ingin\\RB', 'membujuk\\VB', 'para\\DT', 'tamu\\NN', 'agar\\SC', 'lebih\\RB', 'banyak\\CD', 'menyumbang\\VB', 'untuk\\IN']","['Kedua\\CD', 'orang\\NN', 'terkaya\\JJ', 'dunia\\NN', 'itu\\PR', 'sudah\\MD', 'berhasil\\VB', 'membujuk\\VB', 'banyak\\CD', 'orang\\NN']"
85,Kedua\CD,1,CD,PERSON,True,"['ingin\\RB', 'membujuk\\VB', 'para\\DT', 'tamu\\NN', 'agar\\SC', 'lebih\\RB', 'banyak\\CD', 'menyumbang\\VB', 'untuk\\IN', 'amal.\\NN']","['orang\\NN', 'terkaya\\JJ', 'dunia\\NN', 'itu\\PR', 'sudah\\MD', 'berhasil\\VB', 'membujuk\\VB', 'banyak\\CD', 'orang\\NN', 'yang\\SC']"
86,orang\NN terkaya\JJ dunia\NN,3,NN,PERSON,True,"['membujuk\\VB', 'para\\DT', 'tamu\\NN', 'agar\\SC', 'lebih\\RB', 'banyak\\CD', 'menyumbang\\VB', 'untuk\\IN', 'amal.\\NN', 'Kedua\\CD']","['itu\\PR', 'sudah\\MD', 'berhasil\\VB', 'membujuk\\VB', 'banyak\\CD', 'orang\\NN', 'yang\\SC', 'sangat\\RB', 'kaya\\JJ', 'di\\IN']"
87,banyak\CD orang\NN,2,CD,OTHER,False,"['untuk\\IN', 'amal.\\NN', 'Kedua\\CD', 'orang\\NN', 'terkaya\\JJ', 'dunia\\NN', 'itu\\PR', 'sudah\\MD', 'berhasil\\VB', 'membujuk\\VB']","['yang\\SC', 'sangat\\RB', 'kaya\\JJ', 'di\\IN', 'Amerika\\NNP', 'agar\\SC', 'menyumbangkan\\VB', 'separuh\\CD', 'kekayaan\\NN', 'mereka.\\PRP']"
88,Amerika\NNP,1,NNP,LOCATION,True,"['itu\\PR', 'sudah\\MD', 'berhasil\\VB', 'membujuk\\VB', 'banyak\\CD', 'orang\\NN', 'yang\\SC', 'sangat\\RB', 'kaya\\JJ', 'di\\IN']","['agar\\SC', 'menyumbangkan\\VB', 'separuh\\CD', 'kekayaan\\NN', 'mereka.\\PRP', 'Ada\\VB', 'kerahasiaan\\NN', 'mengenai\\IN', 'acara\\NN', 'itu,\\PR']"
89,mereka.\PRP,1,PRP,OTHER,False,"['orang\\NN', 'yang\\SC', 'sangat\\RB', 'kaya\\JJ', 'di\\IN', 'Amerika\\NNP', 'agar\\SC', 'menyumbangkan\\VB', 'separuh\\CD', 'kekayaan\\NN']","['Ada\\VB', 'kerahasiaan\\NN', 'mengenai\\IN', 'acara\\NN', 'itu,\\PR', 'pihak\\NN', 'penyelenggara\\NN', 'tidak\\NEG', 'membeberkan\\VB', 'nama-nama\\NN']"
90,kerahasiaan\NN,1,NN,OTHER,True,"['sangat\\RB', 'kaya\\JJ', 'di\\IN', 'Amerika\\NNP', 'agar\\SC', 'menyumbangkan\\VB', 'separuh\\CD', 'kekayaan\\NN', 'mereka.\\PRP', 'Ada\\VB']","['mengenai\\IN', 'acara\\NN', 'itu,\\PR', 'pihak\\NN', 'penyelenggara\\NN', 'tidak\\NEG', 'membeberkan\\VB', 'nama-nama\\NN', 'tamu.\\NN', 'Salah\\CD']"
91,"acara\NN itu,\PR",2,NN,OTHER,True,"['di\\IN', 'Amerika\\NNP', 'agar\\SC', 'menyumbangkan\\VB', 'separuh\\CD', 'kekayaan\\NN', 'mereka.\\PRP', 'Ada\\VB', 'kerahasiaan\\NN', 'mengenai\\IN']","['pihak\\NN', 'penyelenggara\\NN', 'tidak\\NEG', 'membeberkan\\VB', 'nama-nama\\NN', 'tamu.\\NN', 'Salah\\CD', 'satu\\CD', 'orang\\NN', 'yang\\SC']"
92,pihak\NN penyelenggara\NN,2,NN,OTHER,True,"['agar\\SC', 'menyumbangkan\\VB', 'separuh\\CD', 'kekayaan\\NN', 'mereka.\\PRP', 'Ada\\VB', 'kerahasiaan\\NN', 'mengenai\\IN', 'acara\\NN', 'itu,\\PR']","['tidak\\NEG', 'membeberkan\\VB', 'nama-nama\\NN', 'tamu.\\NN', 'Salah\\CD', 'satu\\CD', 'orang\\NN', 'yang\\SC', 'akan\\MD', 'menghadiri\\VB']"
93,nama-nama\NN tamu.\NN,2,NN,OTHER,True,"['mereka.\\PRP', 'Ada\\VB', 'kerahasiaan\\NN', 'mengenai\\IN', 'acara\\NN', 'itu,\\PR', 'pihak\\NN', 'penyelenggara\\NN', 'tidak\\NEG', 'membeberkan\\VB']","['Salah\\CD', 'satu\\CD', 'orang\\NN', 'yang\\SC', 'akan\\MD', 'menghadiri\\VB', 'jamuan\\NN', 'makan\\NN', 'malam\\NN', 'itu\\PR']"
94,Salah\CD satu\CD orang\NN,3,CD,OTHER|NUM,True,"['kerahasiaan\\NN', 'mengenai\\IN', 'acara\\NN', 'itu,\\PR', 'pihak\\NN', 'penyelenggara\\NN', 'tidak\\NEG', 'membeberkan\\VB', 'nama-nama\\NN', 'tamu.\\NN']","['yang\\SC', 'akan\\MD', 'menghadiri\\VB', 'jamuan\\NN', 'makan\\NN', 'malam\\NN', 'itu\\PR', 'adalah\\VB', 'Chen\\NNP', 'Guangbiao,\\NNP']"
95,jamuan\NN makan\NN malam\NN,3,NN,OTHER,True,"['tidak\\NEG', 'membeberkan\\VB', 'nama-nama\\NN', 'tamu.\\NN', 'Salah\\CD', 'satu\\CD', 'orang\\NN', 'yang\\SC', 'akan\\MD', 'menghadiri\\VB']","['itu\\PR', 'adalah\\VB', 'Chen\\NNP', 'Guangbiao,\\NNP', 'seorang\\NND', 'miliarder\\NN', 'yang\\SC', 'meraup\\VB', 'kekayaan\\NN', 'dari\\IN']"
96,"Chen\NNP Guangbiao,\NNP",2,NNP,PERSON|OTHER,False,"['satu\\CD', 'orang\\NN', 'yang\\SC', 'akan\\MD', 'menghadiri\\VB', 'jamuan\\NN', 'makan\\NN', 'malam\\NN', 'itu\\PR', 'adalah\\VB']","['seorang\\NND', 'miliarder\\NN', 'yang\\SC', 'meraup\\VB', 'kekayaan\\NN', 'dari\\IN', 'bisnis\\NN', 'mendaur\\VB', 'ulang\\VB', 'sampah\\NN']"
97,seorang\NND miliarder\NN,2,NND,OTHER,False,"['yang\\SC', 'akan\\MD', 'menghadiri\\VB', 'jamuan\\NN', 'makan\\NN', 'malam\\NN', 'itu\\PR', 'adalah\\VB', 'Chen\\NNP', 'Guangbiao,\\NNP']","['yang\\SC', 'meraup\\VB', 'kekayaan\\NN', 'dari\\IN', 'bisnis\\NN', 'mendaur\\VB', 'ulang\\VB', 'sampah\\NN', 'dari\\IN', 'industri\\NN']"
98,kekayaan\NN,1,NN,OTHER,True,"['makan\\NN', 'malam\\NN', 'itu\\PR', 'adalah\\VB', 'Chen\\NNP', 'Guangbiao,\\NNP', 'seorang\\NND', 'miliarder\\NN', 'yang\\SC', 'meraup\\VB']","['dari\\IN', 'bisnis\\NN', 'mendaur\\VB', 'ulang\\VB', 'sampah\\NN', 'dari\\IN', 'industri\\NN', 'bangunan.\\NN', 'Dia\\PRP', 'mengatakan\\VB']"
99,sampah\NN,1,NN,OTHER,True,"['Guangbiao,\\NNP', 'seorang\\NND', 'miliarder\\NN', 'yang\\SC', 'meraup\\VB', 'kekayaan\\NN', 'dari\\IN', 'bisnis\\NN', 'mendaur\\VB', 'ulang\\VB']","['dari\\IN', 'industri\\NN', 'bangunan.\\NN', 'Dia\\PRP', 'mengatakan\\VB', 'kepada\\IN', 'BBC\\NNP', 'bahwa\\SC', 'dia\\PRP', 'sudah\\MD']"
100,industri\NN bangunan.\NN,2,NN,ORGANIZATION|OTHER,True,"['miliarder\\NN', 'yang\\SC', 'meraup\\VB', 'kekayaan\\NN', 'dari\\IN', 'bisnis\\NN', 'mendaur\\VB', 'ulang\\VB', 'sampah\\NN', 'dari\\IN']","['Dia\\PRP', 'mengatakan\\VB', 'kepada\\IN', 'BBC\\NNP', 'bahwa\\SC', 'dia\\PRP', 'sudah\\MD', 'berencana\\VB', 'menyumbangkan\\VB', 'seluruh\\CD']"
101,Dia\PRP,1,PRP,PERSON,False,"['meraup\\VB', 'kekayaan\\NN', 'dari\\IN', 'bisnis\\NN', 'mendaur\\VB', 'ulang\\VB', 'sampah\\NN', 'dari\\IN', 'industri\\NN', 'bangunan.\\NN']","['mengatakan\\VB', 'kepada\\IN', 'BBC\\NNP', 'bahwa\\SC', 'dia\\PRP', 'sudah\\MD', 'berencana\\VB', 'menyumbangkan\\VB', 'seluruh\\CD', 'harta\\NN']"
102,BBC\NNP,1,NNP,PERSON,True,"['bisnis\\NN', 'mendaur\\VB', 'ulang\\VB', 'sampah\\NN', 'dari\\IN', 'industri\\NN', 'bangunan.\\NN', 'Dia\\PRP', 'mengatakan\\VB', 'kepada\\IN']","['bahwa\\SC', 'dia\\PRP', 'sudah\\MD', 'berencana\\VB', 'menyumbangkan\\VB', 'seluruh\\CD', 'harta\\NN', 'nya\\PRP', 'untuk\\IN', 'amal\\NN']"
103,dia\PRP,1,PRP,OTHER,False,"['ulang\\VB', 'sampah\\NN', 'dari\\IN', 'industri\\NN', 'bangunan.\\NN', 'Dia\\PRP', 'mengatakan\\VB', 'kepada\\IN', 'BBC\\NNP', 'bahwa\\SC']","['sudah\\MD', 'berencana\\VB', 'menyumbangkan\\VB', 'seluruh\\CD', 'harta\\NN', 'nya\\PRP', 'untuk\\IN', 'amal\\NN', 'bila\\SC', 'dia\\PRP']"
104,nya\PRP,1,PRP,OTHER,False,"['mengatakan\\VB', 'kepada\\IN', 'BBC\\NNP', 'bahwa\\SC', 'dia\\PRP', 'sudah\\MD', 'berencana\\VB', 'menyumbangkan\\VB', 'seluruh\\CD', 'harta\\NN']","['untuk\\IN', 'amal\\NN', 'bila\\SC', 'dia\\PRP', 'meninggal.\\VB', '""\\Z', 'Beramal\\VB', 'dan\\CC', 'membantu\\VB', 'sudah\\MD']"
105,amal\NN,1,NN,OTHER,True,"['BBC\\NNP', 'bahwa\\SC', 'dia\\PRP', 'sudah\\MD', 'berencana\\VB', 'menyumbangkan\\VB', 'seluruh\\CD', 'harta\\NN', 'nya\\PRP', 'untuk\\IN']","['bila\\SC', 'dia\\PRP', 'meninggal.\\VB', '""\\Z', 'Beramal\\VB', 'dan\\CC', 'membantu\\VB', 'sudah\\MD', 'menjadi\\VB', 'bagian\\NN']"
106,dia\PRP,1,PRP,OTHER,False,"['dia\\PRP', 'sudah\\MD', 'berencana\\VB', 'menyumbangkan\\VB', 'seluruh\\CD', 'harta\\NN', 'nya\\PRP', 'untuk\\IN', 'amal\\NN', 'bila\\SC']","['meninggal.\\VB', '""\\Z', 'Beramal\\VB', 'dan\\CC', 'membantu\\VB', 'sudah\\MD', 'menjadi\\VB', 'bagian\\NN', 'dari\\IN', 'budaya\\NN']"
107,bagian\NN,1,NN,OTHER,True,"['amal\\NN', 'bila\\SC', 'dia\\PRP', 'meninggal.\\VB', '""\\Z', 'Beramal\\VB', 'dan\\CC', 'membantu\\VB', 'sudah\\MD', 'menjadi\\VB']","['dari\\IN', 'budaya\\NN', 'Cina\\NNP', 'selama\\IN', '5.000\\CD', 'tahun.\\NN', 'Tetapi\\CC', 'kegiatan\\NN', 'amal\\NN', 'resmi\\JJ']"
108,budaya\NN Cina\NNP,2,NN,OTHER|LOCATION,True,"['dia\\PRP', 'meninggal.\\VB', '""\\Z', 'Beramal\\VB', 'dan\\CC', 'membantu\\VB', 'sudah\\MD', 'menjadi\\VB', 'bagian\\NN', 'dari\\IN']","['selama\\IN', '5.000\\CD', 'tahun.\\NN', 'Tetapi\\CC', 'kegiatan\\NN', 'amal\\NN', 'resmi\\JJ', 'baru\\MD', 'dikembangkan\\VB', 'di\\IN']"
109,5.000\CD tahun.\NN,2,CD,TIME,True,"['Beramal\\VB', 'dan\\CC', 'membantu\\VB', 'sudah\\MD', 'menjadi\\VB', 'bagian\\NN', 'dari\\IN', 'budaya\\NN', 'Cina\\NNP', 'selama\\IN']","['Tetapi\\CC', 'kegiatan\\NN', 'amal\\NN', 'resmi\\JJ', 'baru\\MD', 'dikembangkan\\VB', 'di\\IN', 'Cina\\NNP', 'dalam\\IN', '30\\CD']"
110,kegiatan\NN amal\NN resmi\JJ,3,NN,TITLE,True,"['sudah\\MD', 'menjadi\\VB', 'bagian\\NN', 'dari\\IN', 'budaya\\NN', 'Cina\\NNP', 'selama\\IN', '5.000\\CD', 'tahun.\\NN', 'Tetapi\\CC']","['baru\\MD', 'dikembangkan\\VB', 'di\\IN', 'Cina\\NNP', 'dalam\\IN', '30\\CD', 'tahun\\NN', 'terakhir,\\JJ', 'sejak\\SC', 'kami\\PRP']"
111,Cina\NNP,1,NNP,LOCATION,False,"['selama\\IN', '5.000\\CD', 'tahun.\\NN', 'Tetapi\\CC', 'kegiatan\\NN', 'amal\\NN', 'resmi\\JJ', 'baru\\MD', 'dikembangkan\\VB', 'di\\IN']","['dalam\\IN', '30\\CD', 'tahun\\NN', 'terakhir,\\JJ', 'sejak\\SC', 'kami\\PRP', 'menerapkan\\VB', 'reformasi\\NN', 'ekonomi.\\NN', '""\\Z']"
112,"30\CD tahun\NN terakhir,\JJ",3,CD,TIME|OTHER,True,"['tahun.\\NN', 'Tetapi\\CC', 'kegiatan\\NN', 'amal\\NN', 'resmi\\JJ', 'baru\\MD', 'dikembangkan\\VB', 'di\\IN', 'Cina\\NNP', 'dalam\\IN']","['sejak\\SC', 'kami\\PRP', 'menerapkan\\VB', 'reformasi\\NN', 'ekonomi.\\NN', '""\\Z', '""\\Z', 'Banyak\\CD', 'orang\\NN', 'baru\\MD']"
113,kami\PRP,1,PRP,OTHER,True,"['resmi\\JJ', 'baru\\MD', 'dikembangkan\\VB', 'di\\IN', 'Cina\\NNP', 'dalam\\IN', '30\\CD', 'tahun\\NN', 'terakhir,\\JJ', 'sejak\\SC']","['menerapkan\\VB', 'reformasi\\NN', 'ekonomi.\\NN', '""\\Z', '""\\Z', 'Banyak\\CD', 'orang\\NN', 'baru\\MD', 'mulai\\MD', 'menjadi\\VB']"
114,reformasi\NN ekonomi.\NN,2,NN,OTHER,True,"['dikembangkan\\VB', 'di\\IN', 'Cina\\NNP', 'dalam\\IN', '30\\CD', 'tahun\\NN', 'terakhir,\\JJ', 'sejak\\SC', 'kami\\PRP', 'menerapkan\\VB']","['""\\Z', '""\\Z', 'Banyak\\CD', 'orang\\NN', 'baru\\MD', 'mulai\\MD', 'menjadi\\VB', 'kaya\\JJ', 'dan\\CC', 'kami\\PRP']"
115,Banyak\CD orang\NN,2,CD,OTHER,True,"['30\\CD', 'tahun\\NN', 'terakhir,\\JJ', 'sejak\\SC', 'kami\\PRP', 'menerapkan\\VB', 'reformasi\\NN', 'ekonomi.\\NN', '""\\Z', '""\\Z']","['baru\\MD', 'mulai\\MD', 'menjadi\\VB', 'kaya\\JJ', 'dan\\CC', 'kami\\PRP', 'baru-baru\\RB', 'ini\\RB', 'saja\\RB', 'bisa\\MD']"
116,kami\PRP,1,PRP,OTHER,True,"['ekonomi.\\NN', '""\\Z', '""\\Z', 'Banyak\\CD', 'orang\\NN', 'baru\\MD', 'mulai\\MD', 'menjadi\\VB', 'kaya\\JJ', 'dan\\CC']","['baru-baru\\RB', 'ini\\RB', 'saja\\RB', 'bisa\\MD', 'memberi\\VB', 'makan\\NN', 'diri\\NN', 'sendiri,\\NN', '""\\Z', 'kata\\VB']"
117,makan\NN,1,NN,OTHER,True,"['mulai\\MD', 'menjadi\\VB', 'kaya\\JJ', 'dan\\CC', 'kami\\PRP', 'baru-baru\\RB', 'ini\\RB', 'saja\\RB', 'bisa\\MD', 'memberi\\VB']","['diri\\NN', 'sendiri,\\NN', '""\\Z', 'kata\\VB', 'nya.\\PRP', 'Menyumbangkan\\VB', 'uang\\NN', 'untuk\\IN', 'amal\\NN', 'belum\\NEG']"
